date,PX_LAST,PX_MID,PX_BID,PX_ASK,PX_DIRTY_MID,INT_ACC,YLD_YTM_MID,YLD_YTM_BID,YLD_YTM_ASK,DUR_ADJ_MID,DUR_ADJ_OAS_MID,CONVEXITY,OAS_SPREAD_MID,Z_SPRD_MID,country,isin,security_des,MOD_DUR_CALC,CONVEXITY_CALC,MAC_DUR_CALC,PV_DIRTY_CALC
2020-06-04,38.463,38.463,37.873,39.053,38.463,,27.029,27.408,26.658,,,,,2874.383,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.7857996072588778,20.93416502112521,4.297431495181879,41.67410932626292
2020-06-05,38.444,38.444,37.901,38.987,38.444,,27.059,27.407,26.717,,,,,2871.654,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.7814076189533687,20.898839700145118,4.293013162759665,41.65575104203464
2020-06-08,39.791,39.791,39.276,40.306,39.791,,26.238,26.554,25.928,,,,,2780.763,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.828443280934983,21.28052006812011,4.330696754960843,43.06594322182825
2020-06-09,38.085,38.085,37.507,38.662,38.085,,27.323,27.7,26.955,,,,,2907.602,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.7543611229295712,20.681599790228184,4.267263167738594,41.35876067939455
2020-06-10,39.375,39.375,38.841,39.908,39.375,,26.526,26.859,26.2,,,,,2824.884,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.804546110779005,21.08680902969012,4.309143061451625,42.653014774663866
2020-06-11,38.72,38.72,38.206,39.233,38.72,,26.987,27.315,26.665,,,,,2879.48,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.77168631045946,20.821498554550512,4.280618802761308,41.94345064126709
2020-06-12,38.806,38.806,38.269,39.343,38.806,,26.95,27.292,26.614,,,,,2873.992,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.7717142840527225,20.821901985725063,4.2799527838288265,42.031127283149054
2020-06-15,38.915,38.915,38.391,39.438,38.915,,26.898,27.231,26.572,,,,,2867.104,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.76790483592734,20.791745074276538,4.274650357311208,42.20106584391071
2020-06-16,40.219,40.219,39.669,40.769,40.219,,26.111,26.446,25.783,,,,,2778.114,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.817484193664816,21.192107869730165,4.315875842568726,43.50932565570152
2020-06-17,40.102,40.102,39.568,40.635,40.102,,26.199,26.525,25.878,,,,,2789.731,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.809239992828204,21.12543847092783,4.308231385688734,43.3927562763278
2020-06-18,39.027,39.027,38.503,39.55,39.027,,26.914,27.247,26.587,,,,,2871.168,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.7596103842246578,20.725579394380127,4.26554115362977,42.26319786290276
2020-06-19,40.018,40.018,39.445,40.59,40.018,,26.316,26.669,25.971,,,,,2805.599,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.796663441944737,21.02398165118056,4.296228417635826,43.2585107192544
2020-06-22,40.915,40.915,40.323,41.507,40.915,,25.794,26.148,25.447,,,,,2745.805,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.8239309283901695,21.2445022698135,4.31710330022465,44.21638398647159
2020-06-23,41.65,41.65,41.09,42.209,41.65,,25.38,25.707,25.059,,,,,2699.607,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.8489416117513886,21.447263036966437,4.33737230228264,44.95389647877437
2020-06-24,40.861,40.861,40.367,41.354,40.861,,25.859,26.155,25.568,,,,,2757.07,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.814778440719026,21.17051202111969,4.308010219211792,44.16545235005666
2020-06-25,40.471,40.471,39.954,40.987,40.471,,26.142,26.457,25.833,,,,,2786.759,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.793640277064533,21.000036313488245,4.289506997679638,43.72177213081416
2020-06-26,39.764,39.764,39.153,40.375,39.764,,26.591,26.973,26.217,,,,,2838.63,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.761583922651029,20.742577870333232,4.261705313087096,43.0156001583157
2020-06-29,40.616,40.616,40.046,41.185,40.616,,26.088,26.434,25.749,,,,,2786.587,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.78752148840688,20.951022333325312,4.281565791354674,43.92928409916882
2020-06-30,40.403,40.403,39.864,40.942,40.403,,26.233,26.563,25.909,,,,,2801.399,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.77552606997223,20.854758798475917,4.270742946940137,43.71848750447306
2020-07-01,40.297,40.297,39.743,40.85,40.297,,26.365,26.707,26.031,,,,,2814.686,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.764397609176719,20.765646617275507,4.26063932400644,43.530906748036855
2020-07-02,40.117,40.117,39.521,40.713,40.117,,26.492,26.863,26.13,,,,,2830.76,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.753606957432812,20.679417496937344,4.2508097350143625,43.35304110381868
2020-07-03,40.13,40.13,39.459,40.801,40.13,,26.484,26.902,26.077,,,,,2830.019,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.751716456782548,20.664417167287755,4.248518749989693,43.39560220180097
2020-07-06,41.485,41.485,40.925,42.045,41.485,,25.686,26.019,25.36,,,,,2740.875,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.797116995694856,21.028274561040966,4.284780731451946,44.81270554290511
2020-07-07,42.003,42.003,41.411,42.594,42.003,,25.401,25.746,25.062,,,,,2710.462,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.813538344388265,21.160307110994182,4.297876781817297,45.33117747301672
2020-07-08,42.549,42.549,41.996,43.101,42.549,,25.103,25.421,24.792,,,,,2675.422,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.830837443163784,21.299653811355167,4.311665004842486,45.88031827550877
2020-07-09,41.649,41.649,41.043,42.255,41.649,,25.672,26.032,25.32,,,,,2741.764,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.790763254038733,20.977243961537848,4.277345625327144,44.925573111802535
2020-07-10,41.936,41.936,41.341,42.532,41.936,,25.521,25.871,25.177,,,,,2723.118,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.798315623980432,21.037816660133835,4.282999689178454,45.213530344220594
2020-07-13,41.866,41.866,41.298,42.433,41.866,,25.578,25.913,25.249,,,,,2730.884,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.787265807947278,20.949143445618112,4.271619232125656,45.20507681294033
2020-07-14,40.885,40.885,40.376,41.393,40.885,,26.177,26.487,25.873,,,,,2798.187,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.7453289168472703,20.61440042005954,4.235536292128825,44.2261213202595
2020-07-15,41.299,41.299,40.794,41.803,41.299,,25.945,26.249,25.647,,,,,2771.874,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.758195287470858,20.71690912600681,4.245727171138015,44.64268148158643
2020-07-16,41.342,41.342,40.797,41.886,41.342,,25.97,26.298,25.648,,,,,2776.24,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.75412396323129,20.684502878608523,4.2415969598568735,44.6305919865171
2020-07-17,40.879,40.879,40.393,41.364,40.879,,26.265,26.563,25.974,,,,,2808.943,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.732273512137486,20.510847921603165,4.222414331118941,44.1701485044272
2020-07-20,40.447,40.447,39.903,40.99,40.447,,26.547,26.885,26.215,,,,,2842.254,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.7064765424880246,20.306850345820116,4.198455706355173,43.798419192372485
2020-07-21,41.078,41.078,40.596,41.559,41.078,,26.179,26.472,25.891,,,,,2801.368,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.728250464006909,20.47920911269976,4.216259808493093,44.43180878339616
2020-07-22,42.366,42.366,41.829,42.902,42.366,,25.434,25.748,25.126,,,,,2717.847,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.774920411178525,20.850168280906264,4.254977039868098,45.72153360758631
2020-07-23,42.795,42.795,42.243,43.346,42.795,,23.553,23.846,23.266,,,,,2487.788,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.897074694230352,21.83248492239012,4.356013695596389,49.173545466055
2020-07-24,42.977,42.977,42.45,43.503,42.977,,23.472,23.75,23.199,,,,,2478.325,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,3.900007788663841,21.8559622646551,4.357712702741429,49.35910402563267
2020-07-27,42.922,42.922,42.385,43.459,42.922,,23.514,23.798,23.235,,,,,2481.474,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.181361455613123,23.403438894925785,4.6729641219495575,45.928819413051535
2020-07-28,42.402,42.402,41.878,42.926,42.402,,23.803,24.085,23.526,,,,,2515.128,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.1618132309260485,23.234900164136477,4.657131432604713,45.40622046899879
2020-07-29,41.859,41.859,41.309,42.408,41.859,,24.095,24.395,23.8,,,,,2548.063,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.14210691876866,23.0655772930006,4.641127249807314,44.88684191238353
2020-07-30,42.026,42.026,41.506,42.545,42.026,,24.048,24.331,23.77,,,,,2547.495,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.142440117816348,23.06799923638629,4.640527117582585,45.00231211570204
2020-07-31,42.262,42.262,41.7,42.823,42.262,,23.935,24.239,23.636,,,,,2534.891,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.146672164516042,23.103773685408505,4.6429251558045,45.24162469928947
2020-08-03,43.505,43.505,42.499,44.511,43.505,,23.294,23.822,22.78,,,,,2496.526,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.177222547593326,23.364337482082743,4.663743657711521,46.55009280077299
2020-08-04,46.805,46.805,46.168,47.443,46.805,,21.675,21.979,21.376,,,,,2290.438,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.270687599383977,24.172676586182607,4.733523367967216,49.873899712313886
2020-08-05,46.997,46.997,46.438,47.556,46.997,,21.597,21.862,21.336,,,,,2279.223,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.272845341834965,24.19080225970585,4.7342485460730135,50.06850915610838
2020-08-06,46.233,46.233,45.632,46.833,46.233,,21.999,22.291,21.713,,,,,2323.427,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.2465342610789305,23.961240491035877,4.713631797126308,49.24632597647637
2020-08-07,45.62,45.62,45.078,46.162,45.62,,22.31,22.577,22.046,,,,,2354.488,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.2256400029145205,23.77954106247716,4.697010145239635,48.62976501859957
2020-08-10,45.773,45.773,45.217,46.329,45.773,,22.248,22.521,21.979,,,,,2346.902,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.221921464348286,23.74553173478749,4.691568008042389,48.841946417341774
2020-08-11,45.704,45.704,45.116,46.293,45.704,,22.295,22.585,22.009,,,,,2347.479,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.2166755063883565,23.699604707611755,4.686729408462998,48.773374915792814
2020-08-12,45.548,45.548,44.986,46.109,45.548,,22.384,22.663,22.111,,,,,2357.681,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.208945566801287,23.63231278709012,4.680010754637687,48.61902808006565
2020-08-13,45.519,45.519,44.995,46.044,45.519,,22.438,22.699,22.181,,,,,2361.304,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.203288837571294,23.58297188237501,4.674855812258417,48.53694437725602
2020-08-14,45.442,45.442,44.912,45.971,45.442,,22.49,22.754,22.23,,,,,2366.556,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.197751926976857,23.53471964552882,4.6697891311654045,48.459279833287695
2020-08-17,45.105,45.105,44.569,45.64,45.105,,22.671,22.94,22.405,,,,,2389.205,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.179673031369616,23.37771160743514,4.653459867840519,48.17785704533932
2020-08-18,45.117,45.117,44.516,45.718,45.117,,22.678,22.981,22.38,,,,,2391.861,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.176800449046239,23.352514707610567,4.650407851963592,48.19209952577367
2020-08-19,45.09,45.09,44.477,45.703,45.09,,22.705,23.015,22.401,,,,,2394.612,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.17274692054635,23.31722554051634,4.646458014701375,48.16614470962918
2020-08-20,44.838,44.838,44.222,45.453,44.838,,22.872,23.186,22.564,,,,,2413.029,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.160429783141136,23.211343572575917,4.636216533141156,47.86042866722254
2020-08-21,44.668,44.668,43.955,45.38,44.668,,22.972,23.338,22.614,,,,,2425.697,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.152072488968873,23.139461651940543,4.628979535051838,47.69024772945503
2020-08-24,44.801,44.801,44.068,45.534,44.801,,22.918,23.294,22.551,,,,,2418.992,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.147889424656644,23.102146635792465,4.623196073828049,47.882592613547374
2020-08-25,44.872,44.872,44.277,45.466,44.872,,22.896,23.2,22.598,,,,,2414.24,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.146730214157294,23.091715967751608,4.621447889074021,47.95476667713535
2020-08-26,44.854,44.854,44.298,45.41,44.854,,22.919,23.203,22.64,,,,,2416.906,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.142917725562787,23.058710362634876,4.617675382323655,47.93752874025208
2020-08-27,44.862,44.862,44.288,45.435,44.862,,22.942,23.236,22.654,,,,,2416.938,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.139105812821607,23.02573782546932,4.613902640610374,47.92036608984757
2020-08-28,44.918,44.918,44.341,45.495,44.918,,22.928,23.222,22.638,,,,,2417.796,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.137474656744928,23.01131853463324,4.611794751394167,47.9766489325023
2020-08-31,44.87,44.87,44.246,45.493,44.87,,22.966,23.285,22.652,,,,,2423.002,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.12786801676906,22.928114844283684,4.601871101134651,47.98690950021472
2020-09-01,45.048,45.048,44.449,45.647,45.048,,22.889,23.195,22.589,,,,,2415.613,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.129946100676615,22.94517476789435,4.60259778216855,48.16833173430842
2020-09-02,45.095,45.095,44.516,45.674,45.095,,22.879,23.174,22.589,,,,,2415.543,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.128078174502781,22.928776069144615,4.6003096772750265,48.21681858675028
2020-09-03,45.034,45.034,44.382,45.687,45.034,,22.965,23.299,22.637,,,,,2425.847,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.120559334020226,22.86453844052741,4.593702559549098,48.074655146240886
2020-09-04,45.003,45.003,44.354,45.651,45.003,,22.995,23.328,22.668,,,,,2424.4,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.1163382075434445,22.82827526593316,4.589614192955752,48.04389857998507
2020-09-07,45.063,45.063,44.355,45.77,45.063,,22.964,23.327,22.609,,,,,2418.349,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.110794717293849,22.77976963248438,4.582796166733528,48.19122761831063
2020-09-08,45.04,45.04,44.373,45.707,45.04,,22.99,23.332,22.654,,,,,2427.188,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.10681008424011,22.74558486732288,4.57888790342351,48.16844823163163
2020-09-09,45.1,45.1,44.492,45.707,45.1,,22.973,23.285,22.668,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.105353882506899,22.732746861715498,4.576915356221053,48.23080089103719
2020-09-10,45.058,45.058,44.495,45.621,45.058,,23.036,23.325,22.751,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.099195412434331,22.680293427237583,4.571340740038518,48.13500039276608
2020-09-11,45.027,45.027,44.462,45.591,45.027,,23.066,23.356,22.78,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.094977659606,22.644236075189443,4.56725143308836,48.10459736353663
2020-09-14,44.998,44.998,44.431,45.564,44.998,,23.095,23.387,22.808,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.085910573173379,22.566374339263128,4.557731096610575,48.13384725007481
2020-09-15,45.023,45.023,44.458,45.588,45.023,,23.096,23.387,22.809,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.083397441199566,22.544730368651123,4.554948177709292,48.16069186398347
2020-09-16,45.025,45.025,44.46,45.589,45.025,,23.109,23.4,22.823,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.080180003027867,22.517192059859006,4.5516244014777225,48.16396391549836
2020-09-17,45.025,45.025,44.46,45.589,45.025,,23.151,23.443,22.864,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.0752611946213175,22.47541790406516,4.546993054204709,48.11036813517895
2020-09-18,45.013,45.013,44.439,45.587,45.013,,23.171,23.468,22.879,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.071634098447089,22.44450124284848,4.543353266922677,48.100040746190174
2020-09-21,44.916,44.916,44.331,45.5,44.916,,23.235,23.539,22.937,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.060521283711428,22.349971568210403,4.532252343846603,48.06161552184149
2020-09-22,45.006,45.006,44.43,45.582,45.006,,23.203,23.501,22.909,,,,,,Argentina,US040114HL72,ARGENT 6 7/8 01/26/27,4.059943998758179,22.34461596956004,4.530958401774109,48.15305327490496
2019-09-03,38.573,38.573,37.837,39.308,41.344,,28.693,29.196,28.204,,,,,2739.037,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.5893682077855225,19.389384430340428,4.104316917715472,41.300978974800216
2019-09-04,40.704,40.704,40.094,41.314,43.496,,27.315,27.701,26.937,,,,,2601.692,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.677036439154707,20.08620318035316,4.179227690832262,43.45249887929917
2019-09-05,43.183,43.183,42.53,43.836,46.037,,25.844,26.224,25.47,,,,,2445.203,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.771624402897469,20.847190488607147,4.258993708239879,45.93078107738925
2019-09-06,45.523,45.523,44.874,46.172,48.398,,24.547,24.899,24.201,,,,,2314.758,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.8553671879783593,21.52905439558941,4.328555679794883,48.29102122886487
2019-09-09,45.461,45.461,44.796,46.126,48.357,,24.585,24.947,24.231,,,,,2311.193,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.8455202158160215,21.448757527897783,4.318230788345206,48.31227149288644
2019-09-10,44.651,44.651,44.1,45.201,47.568,,25.032,25.339,24.732,,,,,2346.94,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.813345823718005,21.186649712868547,4.29062418701455,47.52274033288034
2019-09-11,45.4,45.4,44.879,45.922,48.338,,24.629,24.913,24.35,,,,,2306.844,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.837714473682322,21.385207977865345,4.310309822543932,48.2920054989842
2019-09-12,45.072,45.072,44.582,45.561,48.072,,24.824,25.094,24.559,,,,,2322.599,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.822303600615628,21.2597663715118,4.29672792352404,47.96328387406592
2019-09-13,43.501,43.501,42.851,44.15,46.522,,25.708,26.084,25.34,,,,,2398.867,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.761225642536272,20.76518333911719,4.244693586627885,46.41247227128056
2019-09-16,43.061,43.061,42.464,43.657,46.103,,25.968,26.318,25.625,,,,,2430.813,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.736760468118912,20.5690751284717,4.221941447299471,46.05409807555199
2019-09-17,44.495,44.495,44.01,44.98,47.558,,25.159,25.431,24.892,,,,,2352.402,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.787885844571305,20.98128133119039,4.264382944389153,47.50868037409066
2019-09-18,45.292,45.292,44.724,45.86,48.375,,24.727,25.038,24.422,,,,,2308.976,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.8141357931275017,21.19404332672801,4.28569647191082,48.3263201799146
2019-09-19,44.911,44.911,44.353,45.468,48.057,,24.953,25.262,24.649,,,,,2333.987,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.796689067095928,21.052785882534653,4.270382978552152,47.94320900839325
2019-09-20,45.016,45.016,44.513,45.519,48.183,,24.901,25.178,24.627,,,,,2333.461,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.79770652516042,21.06114680895849,4.270539976075519,48.068874868991045
2019-09-23,43.859,43.859,43.296,44.422,47.047,,25.552,25.875,25.235,,,,,2398.804,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.747277743443477,20.65524631936641,4.226029947945816,46.994351318966345
2019-09-24,43.053,43.053,42.49,43.616,46.261,,26.022,26.353,25.697,,,,,2453.778,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.71381280169355,20.387535012152043,4.1970169853218975,46.2082311342906
2019-09-25,42.915,42.915,42.414,43.415,46.144,,26.109,26.404,25.818,,,,,2454.25,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.7056547310066272,20.322710727363063,4.189409427865888,46.09024356473776
2019-09-26,42.943,42.943,42.419,43.467,46.235,,26.111,26.42,25.807,,,,,2456.966,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.703101227686149,20.30264699535602,4.186559608466713,46.117804745059615
2019-09-27,43.996,43.996,43.426,44.566,47.309,,25.511,25.836,25.19,,,,,2397.231,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.740276910646106,20.59996158971429,4.217367931983571,47.19055732273976
2019-09-30,44.171,44.171,43.671,44.672,47.504,,25.418,25.702,25.137,,,,,2389.446,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.7391385940054462,20.59145804422016,4.214345717917598,47.44828856982566
2019-10-01,44.212,44.212,43.711,44.713,47.566,,25.401,25.685,25.121,,,,,2391.529,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.7378330796256303,20.58120796478521,4.212556569903484,47.509557455856296
2019-10-02,44.003,44.003,43.535,44.471,47.378,,25.525,25.792,25.261,,,,,2409.07,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.727211605083032,20.496522690197843,4.202896986181754,47.32121780990796
2019-10-03,43.964,43.964,43.486,44.442,47.402,,25.565,25.839,25.296,,,,,2420.343,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.722142569984321,20.4562808034394,4.197925443992567,47.281878121665216
2019-10-04,44.191,44.191,43.669,44.713,47.649,,25.443,25.74,25.151,,,,,2406.854,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.727770675379478,20.501397278542782,4.201999021847879,47.52846235464905
2019-10-07,45.168,45.168,44.756,45.58,48.647,,24.906,25.133,24.681,,,,,2349.216,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.7559853417139646,20.727430352969808,4.223718196317605,48.58768780896728
2019-10-08,45.407,45.407,44.924,45.89,48.907,,24.781,25.046,24.52,,,,,2341.409,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.761826878769758,20.77432906481486,4.227936038183724,48.84782867318938
2019-10-09,46.235,46.235,45.753,46.717,49.756,,24.342,24.6,24.088,,,,,2291.949,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.788491624966553,20.988399244145704,4.249588940641232,49.6956359286665
2019-10-10,48.922,48.922,48.451,49.392,52.526,,22.99,23.223,22.76,,,,,2148.765,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.876016815005308,21.696338228749,4.321564947890168,52.37037267837452
2019-10-11,48.501,48.501,47.975,49.027,52.126,,23.204,23.468,22.943,,,,,2162.484,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.8592896949421935,21.5602450714332,4.307044485349387,51.96979502195086
2019-10-15,47.766,47.766,47.333,48.198,51.412,,23.58,23.802,23.361,,,,,2195.691,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.824447745762581,21.277902692803277,4.275350134987989,51.348717644454965
2019-10-16,46.563,46.563,46.085,47.04,50.23,,24.209,24.463,23.959,,,,,2262.185,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.780224231073021,20.922252125053017,4.237801473123255,50.16619080839672
2019-10-17,46.437,46.437,45.996,46.878,50.166,,24.293,24.528,24.061,,,,,2269.451,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.772212970330051,20.85811357701723,4.230404818771191,50.03866331414295
2019-10-18,45.948,45.948,45.521,46.375,45.948,,24.56,24.791,24.332,,,,,2296.588,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.752087367969709,20.697338402314617,4.212843696756389,49.56981142446895
2019-10-21,44.362,44.362,43.916,44.807,44.383,,25.438,25.692,25.189,,,,,2380.175,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.6868093493784246,20.17954368841989,4.155734630525866,48.07009363185584
2019-10-22,43.14,43.14,42.644,43.636,43.182,,26.146,26.44,25.858,,,,,2453.61,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.954205610754108,21.515854540039204,4.471138910247992,43.12081806780907
2019-10-23,44.155,44.155,43.536,44.774,44.218,,25.565,25.921,25.217,,,,,2396.373,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.985984695257989,21.78183657863467,4.495493188929342,44.156398342387845
2019-10-24,45.231,45.231,44.793,45.669,45.356,,24.979,25.221,24.739,,,,,2338.193,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,4.018129734187858,22.052058602365367,4.51997404733925,45.23365635874387
2019-10-25,44.352,44.352,43.796,44.907,44.498,,25.474,25.791,25.163,,,,,2385.12,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.986491977687892,21.785957546676915,4.494251460885999,44.375187017115366
2019-10-28,42.507,42.507,41.861,43.153,42.674,,26.552,26.944,26.169,,,,,2489.393,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.915852263503545,21.19682869945912,4.435720810006275,42.61028978859318
2019-10-29,43.176,43.176,42.651,43.701,43.343,,26.156,26.466,25.85,,,,,2449.828,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.9366691738373016,21.36972187305579,4.451506768391744,43.30731449928824
2019-10-30,42.953,42.953,42.445,43.46,43.141,,26.292,26.595,25.995,,,,,2469.336,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.926265433247756,21.2832877420538,4.442412287102506,43.105448478138655
2019-10-31,42.574,42.574,42.116,43.032,42.824,,26.533,26.81,26.261,,,,,2502.15,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.909714740505561,21.14611051610156,4.428397046554731,42.72935967795088
2019-11-01,42.475,42.475,41.96,42.989,42.746,,26.598,26.91,26.292,,,,,2505.294,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.9034896708615,21.09465121460768,4.4226147621893706,42.650111339040095
2019-11-04,42.502,42.502,41.995,43.008,42.794,,26.587,26.894,26.286,,,,,2498.603,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.896884203216276,21.04022418106432,4.414916504770832,42.75600259745116
2019-11-05,42.159,42.159,41.689,42.629,42.472,,26.799,27.087,26.516,,,,,2513.201,Argentina,US040114GX20,ARGENT 7 1/2 04/22/26,3.882064394897112,20.91809427232322,4.40224161349135,42.43399910256728
